timestamp,latitude,longitude,pm25_ugm3,co_ppm,no2_ppb,so2_ppb,o3_ppb,temperature_c,relative_humidity,wind_speed_ms,wind_direction_deg,aqi_value,aqi_category,binary_label,calibration_factor
1/31/2023 6:00,23.76721809,90.3663831,11.9,3.94,340.3,34.6,107.2,25.1,88.9,1.6,65.7,50,Good,Safe,1.041144778
1/31/2023 7:00,23.73281051,90.37202095,5.4,0.4,125.1,24.9,80.2,27.8,48.8,2.2,149.2,23,Good,Safe,0.96224732
1/31/2023 8:00,23.72808542,90.40017413,26.3,1.07,116.7,5.9,100.1,20.7,60.5,2.8,77.5,81,Moderate,Safe,0.944375735
1/31/2023 9:00,23.86364356,90.39660378,30.2,2.01,35.9,7.8,145.7,18.8,44.1,3.3,309.7,89,Moderate,Safe,0.927212144
1/31/2023 10:00,23.74732393,90.44537859,18.3,1.2,78.4,8.4,48.3,26.6,95,2.5,269.8,64,Moderate,Safe,0.911962772
1/31/2023 11:00,23.74400426,90.394628,17.6,1.42,46.6,9.7,49,17.2,95,1.5,127.3,63,Moderate,Safe,0.978312174
1/31/2023 12:00,23.87656955,90.39206205,43.6,0.28,73.7,2.4,28.8,28.3,47.3,1.1,245.5,121,Unhealthy for Sensitive Groups,Harmful,1.010585482
1/31/2023 13:00,23.77293206,90.43205755,10.7,2.45,39.1,6.8,29,11.4,67.9,3.5,66.4,45,Good,Safe,1.001394943
1/31/2023 14:00,23.89806424,90.37937764,11.2,0.39,49.4,7.7,35.5,33.2,51.4,4.3,137.6,47,Good,Safe,0.969214097
1/31/2023 15:00,23.75389473,90.42990755,13.6,0.39,84.7,57.2,29.6,28.8,77.3,2.3,135.8,54,Moderate,Safe,0.906751835
1/31/2023 16:00,23.83206063,90.37454492,5.1,0.65,11.6,14.4,31,27,75.2,0.6,85.7,21,Good,Safe,1.065068524
1/31/2023 17:00,23.73890171,90.39051947,9.3,1.17,25.8,6.8,35.5,32.9,81.2,5,315.5,39,Good,Safe,0.965028526
1/31/2023 18:00,23.73850385,90.44132539,12.7,0.38,22.8,8.8,79.5,38.3,71.6,2.2,244.4,52,Moderate,Safe,1.026041327
1/31/2023 19:00,23.8617981,90.39728304,41.2,0.66,57.8,15.3,23.4,33.1,95,0.8,100.8,115,Unhealthy for Sensitive Groups,Harmful,0.948685007
1/31/2023 20:00,23.88516594,90.44309318,7.7,3.26,23.7,9.3,44.4,10.3,44.4,2.6,87.2,32,Good,Safe,0.918989394
1/31/2023 21:00,23.87886923,90.38780149,14.1,1.32,26,9.7,30.2,14.8,30.8,5.2,6.5,55,Moderate,Safe,0.976688458
1/31/2023 22:00,23.86676913,90.35875316,26.1,1.85,45.6,8.6,72.2,20,57.1,1.9,124.8,80,Moderate,Safe,1.028063683
1/31/2023 23:00,23.8166551,90.42629631,8.2,0.55,66.3,14.3,103.2,25.2,33.6,0.2,189.6,34,Good,Safe,0.915338203
02/01/2023 00:00,23.72262863,90.37481817,59.2,1.23,96.6,4.4,176.9,29.1,35.2,2.1,100,153,Unhealthy,Harmful,0.984178963
02/01/2023 01:00,23.76751924,90.42485695,64.6,1.33,35.9,5.8,63.6,19.2,45,1.5,252.2,156,Unhealthy,Harmful,0.993879727
02/01/2023 02:00,23.75620875,90.40761779,21.5,0.73,49.4,5.4,98.5,26.5,46.6,2.9,148.2,71,Moderate,Safe,0.978907914
02/01/2023 03:00,23.75013251,90.44746029,15.8,1.23,206.3,5.4,123.2,19,45.9,2.6,113.9,59,Moderate,Safe,0.937533002
02/01/2023 04:00,23.89464957,90.39258714,93.9,0.37,29.2,6.2,118.4,20.1,75.4,1.8,338.1,171,Unhealthy,Harmful,0.99253993
02/01/2023 05:00,23.72990884,90.43947827,42.6,1.65,84.6,21.9,18.8,13.7,54.9,1.7,94.6,118,Unhealthy for Sensitive Groups,Harmful,0.964881964
02/01/2023 06:00,23.79384305,90.42237664,23.1,1.03,111,25.3,38.9,17.6,61.4,6.2,143.4,74,Moderate,Safe,0.927178503
02/01/2023 07:00,23.88523465,90.36452022,78.3,1.07,72.6,15.8,75.8,14.2,82.9,3.7,137.6,163,Unhealthy,Harmful,1.058740269
02/01/2023 08:00,23.71211049,90.42122325,71.6,2.29,211.1,12.5,52,17.2,49.7,3.7,86.8,159,Unhealthy,Harmful,1.049058835
02/01/2023 09:00,23.84912572,90.41375714,18.1,1.78,119.1,7.6,88.6,33.4,59.7,4.8,78.3,64,Moderate,Safe,0.968109432
02/01/2023 10:00,23.82189716,90.44778838,23.1,1.16,54.2,2.7,56.5,17.4,72.3,2.2,108.9,74,Moderate,Safe,0.970296769
02/01/2023 11:00,23.7720417,90.3957094,37.3,0.63,50.2,13.2,42.1,46.1,26.2,7.4,311.1,106,Unhealthy for Sensitive Groups,Harmful,0.995067035
02/01/2023 12:00,23.88763761,90.40554526,21,3.52,63.3,13.8,58.4,28.9,17.3,3.3,276.1,70,Moderate,Safe,1.042584828
02/01/2023 13:00,23.76703111,90.42095644,6.1,0.57,88.6,7.6,88.4,26.5,71.9,2.8,245.2,25,Good,Safe,1.065727358
02/01/2023 14:00,23.73773613,90.41080672,6.6,2.23,24.6,6,56.1,18.1,74.8,3.3,164.6,28,Good,Safe,0.926519886
02/01/2023 15:00,23.84490083,90.41154492,4.5,0.43,24.1,4.3,21.1,30.6,95,2.1,182.8,19,Good,Safe,1.047543599
02/01/2023 16:00,23.76650411,90.39517735,14.2,2.71,10.5,16.1,25.2,20.4,68.2,1.5,96.2,55,Moderate,Safe,1.005894123
02/01/2023 17:00,23.75737281,90.42710414,4.9,2.69,19.3,14.1,30.9,26,81.4,5.5,26.8,20,Good,Safe,0.991429862
02/01/2023 18:00,23.8862402,90.35095092,18.3,0.37,21.7,23.7,27.4,45.5,61.1,1,119.2,64,Moderate,Safe,0.939679178
02/01/2023 19:00,23.76154924,90.36573777,45.3,2.04,9.6,7.9,69.7,24.2,70.9,1,178.4,125,Unhealthy for Sensitive Groups,Harmful,0.992064189
02/01/2023 20:00,23.81489427,90.43518667,41.3,1.84,41.2,11.5,34.3,34.2,95,2.4,20.6,115,Unhealthy for Sensitive Groups,Harmful,0.993938575
02/01/2023 21:00,23.83091486,90.44309711,2.8,1.93,51.1,11.7,38.1,19.4,22.5,1.3,31.8,12,Good,Safe,0.982523363
02/01/2023 22:00,23.79706907,90.42386941,5.4,1.66,37.2,8.5,83.5,24.7,73.3,0.6,94.7,23,Good,Safe,0.99144245
02/01/2023 23:00,23.7622395,90.36572577,9.8,0.73,57.5,22.1,67.6,39.2,95,1,132.1,41,Good,Safe,1.053572298
02/02/2023 00:00,23.80847243,90.40797254,7.4,0.91,25.2,25,57.3,20,70.6,1.3,141.6,31,Good,Safe,1.015629409
02/02/2023 01:00,23.7799353,90.37797857,5.3,4.47,105.9,6.2,93.2,39.5,95,3.4,42.4,22,Good,Safe,1.048004835
02/02/2023 02:00,23.70709896,90.40618204,22,0.64,99.9,7.2,63.2,30.7,52.4,2.3,81.3,72,Moderate,Safe,0.928540086
02/02/2023 03:00,23.7617913,90.3704893,40.3,2.15,66.8,31.7,156.4,20.5,64.4,4.9,94.2,113,Unhealthy for Sensitive Groups,Harmful,0.982198687
02/02/2023 04:00,23.81727571,90.36372256,45.6,3.15,56.9,17.7,67.2,30.1,65.7,1,24.3,126,Unhealthy for Sensitive Groups,Harmful,0.975149854
02/02/2023 05:00,23.70253711,90.36926005,19.7,0.67,236,11,28,32.8,20.6,1.1,117.4,67,Moderate,Safe,1.028382723
02/02/2023 06:00,23.82999149,90.43929092,20,0.56,136.4,15,129.5,30,41.6,3,26,68,Moderate,Safe,1.011899546
02/02/2023 07:00,23.70620464,90.35579877,34.7,0.54,48.3,21.5,53.9,12.4,43.1,1.5,253.2,99,Moderate,Safe,1.038262331
02/02/2023 08:00,23.8125751,90.35348787,22,1.79,137.5,16.6,39.4,19.2,81.4,2,139,72,Moderate,Safe,1.080304904
02/02/2023 09:00,23.71219819,90.36906247,41.5,0.56,83.7,15.3,54.1,23,82.4,1,117.6,116,Unhealthy for Sensitive Groups,Harmful,1.011407668
02/02/2023 10:00,23.86958108,90.40671098,36.1,1.3,88.1,11.4,66.4,24.4,71.5,1,45.5,102,Unhealthy for Sensitive Groups,Harmful,0.99830582
02/02/2023 11:00,23.88208467,90.35891559,15.9,3.2,140.3,28.4,29,30,81.5,1.4,81.5,59,Moderate,Safe,0.987107494
02/02/2023 12:00,23.82287599,90.40194055,4,1.41,9.8,9.9,55.2,26.4,61.7,5.1,83.8,17,Good,Safe,0.912754007
02/02/2023 13:00,23.72529888,90.42200165,54.4,0.74,11.9,12.5,40.3,14.3,89,0.8,354.7,148,Unhealthy for Sensitive Groups,Harmful,0.937494907
02/02/2023 14:00,23.88071426,90.40400492,7.6,1.78,68.1,38.3,88.5,28,65.2,5.5,300.7,32,Good,Safe,0.918918723
02/02/2023 15:00,23.8456447,90.42669048,19.8,1.09,21.9,16,26.4,29.9,66.2,4.8,5.5,67,Moderate,Safe,0.973070287
02/02/2023 16:00,23.87581373,90.40197758,2.9,1.71,14.2,12.8,26.8,29.5,59.7,1.8,222.1,12,Good,Safe,0.980344038
02/02/2023 17:00,23.79277523,90.35908579,11.2,3.34,8.5,19.2,35.6,33.6,78.7,2.6,92.1,47,Good,Safe,1.086394035
02/02/2023 18:00,23.78433814,90.41693278,11.9,2.31,19.4,12.8,30.2,31.7,56.6,3.2,37.6,49,Good,Safe,1.005006964
02/02/2023 19:00,23.81856647,90.38274848,11,4.92,20.4,6.3,44.8,28.7,84.5,4.1,254,46,Good,Safe,1.007636454
02/02/2023 20:00,23.79111285,90.40199765,139.4,2,52.3,15.6,50.5,24.4,42.4,1.1,47.4,194,Unhealthy,Harmful,0.9624364
02/02/2023 21:00,23.73413374,90.44948033,6.4,0.85,25.6,7.6,49.6,11.7,43,4.5,159.7,27,Good,Safe,0.992912349
02/02/2023 22:00,23.86506295,90.37746887,29.7,6.09,23.7,52.4,52.5,28.4,78.7,2.8,227.6,88,Moderate,Safe,0.88966987
02/02/2023 23:00,23.73809107,90.43211265,21.4,1.33,51.7,17.9,61.9,26.7,63.2,1.2,199.6,71,Moderate,Safe,1.032024967
02/03/2023 00:00,23.8492847,90.40642942,10.2,0.58,107,6.9,57.9,27.2,55.9,2.8,351.9,42,Good,Safe,0.979395013
02/03/2023 01:00,23.87816625,90.4415681,31.9,6.31,87,9.6,47.2,14.8,82.8,1.2,282.9,93,Moderate,Safe,0.939161635
02/03/2023 02:00,23.80583977,90.44106327,18.3,0.68,95.7,19.9,63.8,16.4,52.9,2.6,278.7,64,Moderate,Safe,0.991463843
02/03/2023 03:00,23.75060564,90.42143726,48.6,0.84,93.8,5.2,204.6,33.4,61,1.8,128,133,Unhealthy for Sensitive Groups,Harmful,1.033325912
02/03/2023 04:00,23.70429553,90.38045164,121.8,0.74,80,82.4,250.6,24.7,93,2.9,3,185,Unhealthy,Harmful,1.038617444
02/03/2023 05:00,23.83091213,90.44511193,28.1,1.57,59.4,4.4,153.2,30.5,95,3,264.4,85,Moderate,Safe,1.089854211
02/03/2023 06:00,23.8106603,90.43354163,22,2.56,50,27.7,57.7,25.2,95,6,359.9,72,Moderate,Safe,0.993883101
02/03/2023 07:00,23.83823235,90.44666509,57.2,0.25,106.4,9.2,83.3,25.2,59.4,4,146.1,152,Unhealthy,Harmful,0.942952204
02/03/2023 08:00,23.89026967,90.44700096,86.1,2.59,150.7,6.8,19.8,32.5,89.6,3.5,354.8,167,Unhealthy,Harmful,1.017374908
02/03/2023 09:00,23.79029254,90.39402195,11.4,0.99,170.6,16.2,50.3,20.9,46,0.5,51,47,Good,Safe,1.048892245
02/03/2023 10:00,23.8345234,90.35978475,15.9,1.06,81.5,9.3,38.9,25.8,46.9,5,106.7,59,Moderate,Safe,1.024576246
02/03/2023 11:00,23.72848878,90.40058145,31.1,4.44,118.2,37.6,101.8,21.3,18,1.9,61.5,91,Moderate,Safe,1.006664542
02/03/2023 12:00,23.72791317,90.36215246,16.2,1.74,41.1,4.4,48.2,21.5,95,1,171.1,60,Moderate,Safe,1.036678642
02/03/2023 13:00,23.79866834,90.39904732,6.1,1.92,51.7,16.8,26.2,22.5,47.7,9.2,286.9,25,Good,Safe,0.982639374
02/03/2023 14:00,23.81735288,90.4048939,27.7,1.42,18.2,10.6,39.6,26.8,62.5,1.5,122.6,84,Moderate,Safe,1.003221657
02/03/2023 15:00,23.89691358,90.4076948,17.4,2.09,19.9,14.4,23.6,21.2,46.8,6.5,326.2,62,Moderate,Safe,1.013541442
02/03/2023 16:00,23.8137552,90.35090533,11.9,4.41,5.4,16.9,42.1,35,78.9,3.2,196.1,50,Good,Safe,0.867818573
02/03/2023 17:00,23.88346174,90.43563597,9.1,0.26,14.8,3.4,21.9,17.8,57.5,3.8,167.6,38,Good,Safe,0.966675255
02/03/2023 18:00,23.85750454,90.39583502,7.3,2.57,33.1,18.4,36.1,23.5,38.9,2.6,283.3,30,Good,Safe,0.936935535
02/03/2023 19:00,23.87984333,90.42076723,4.3,3.96,15.9,26.5,90,21.5,73.8,1.2,36.5,18,Good,Safe,0.930471152
02/03/2023 20:00,23.8714738,90.36098966,8.8,1.58,31.9,15.5,43.5,36.6,36.3,4.3,278.6,37,Good,Safe,0.929662051
02/03/2023 21:00,23.80838684,90.4245072,13.7,0.71,28.6,7,44.4,26.6,48.3,3.1,87.5,54,Moderate,Safe,1.005146668
02/03/2023 22:00,23.70000551,90.39413636,4.4,0.6,18,3.8,56.8,33.3,22.9,3,101.1,18,Good,Safe,1.026801588
02/03/2023 23:00,23.79103125,90.42407417,10.3,8.32,34.1,16.9,90.8,13.1,36.5,2.7,215.8,43,Good,Safe,0.943135382
02/04/2023 00:00,23.74388778,90.44256306,19.3,0.85,98,53,86.8,27.1,68.6,2.1,324.7,66,Moderate,Safe,0.945808426
02/04/2023 01:00,23.84284134,90.42309004,,,,,,32.1,25.7,4.3,208.2,152,Unhealthy,Harmful,1.020314119
02/04/2023 02:00,23.73956981,90.41148737,15.1,1.61,47,26.7,159.3,25.7,35.4,3.7,233.6,57,Moderate,Safe,1.049717111
02/04/2023 03:00,23.79461056,90.42065595,9.4,6.18,43.7,24.3,64.4,33.5,65,4.6,279.6,39,Good,Safe,1.01990669
02/04/2023 04:00,23.70490164,90.42401565,21.8,0.86,120.1,9.1,68.4,20.9,54.1,2.2,93.4,71,Moderate,Safe,1.048645612
02/04/2023 05:00,23.71806866,90.40020045,17.9,0.42,84.7,13.6,84.1,36.3,95,2.1,297.8,63,Moderate,Safe,0.990825104
02/04/2023 06:00,23.7784977,90.43358203,41.6,1.25,107.5,21.8,57.2,43.4,95,1.7,150.5,116,Unhealthy for Sensitive Groups,Harmful,1.038926715
02/04/2023 07:00,23.84602729,90.40545473,21.9,0.47,53.2,3.8,28.4,22.1,47.6,2.8,63.2,72,Moderate,Safe,0.983351115
02/04/2023 08:00,23.83472372,90.41326984,4.7,10,179.3,18,76,21.4,76.1,0.6,126,20,Good,Safe,1.017593693
02/04/2023 09:00,23.78553179,90.39234665,352.9,1.55,67.6,31.5,17.8,36.6,80,12.2,88.6,383,Hazardous,Harmful,0.942822589
02/04/2023 10:00,23.73814727,90.44529421,29.6,2.4,97.5,13.3,36.5,37.6,53.1,1.6,82.3,88,Moderate,Safe,1.071120989
02/04/2023 11:00,23.76118602,90.40150708,16,2.41,33,20.6,49.5,20.8,35.1,5.9,101.7,59,Moderate,Safe,1.085717049
02/04/2023 12:00,23.79879161,90.37132146,5.8,0.83,49.8,8.9,44.5,21.6,64.8,1.8,65.1,24,Good,Safe,1.009051012
02/04/2023 13:00,23.88971469,90.38185094,5.8,1.27,36.2,12.7,28,22.7,61.5,3.9,240.4,24,Good,Safe,1.082760554
02/04/2023 14:00,23.82804905,90.3647794,11.7,1.53,16.1,9.7,17.1,14.2,56.3,7.8,208.8,49,Good,Safe,1.023192922
02/04/2023 15:00,23.72551079,90.36251405,,,,,,17.7,73.8,3.8,233.4,55,Moderate,Safe,0.995128096
02/04/2023 16:00,23.86086155,90.44312392,13.8,0.48,36.5,12.8,31.5,17,50,7.5,123.7,55,Moderate,Safe,0.977488316
02/04/2023 17:00,23.84422317,90.41650132,13.5,0.74,4.7,3.5,21.3,18.9,42,5.7,277.1,54,Moderate,Safe,1.093019231
02/04/2023 18:00,23.87769935,90.35005843,,,,,,24.7,67.2,1.1,46.7,18,Good,Safe,0.992462375
02/04/2023 19:00,23.82224446,90.43124728,1.9,0.74,8.5,54.4,23.6,26.9,72.7,4.3,205.6,8,Good,Safe,0.999584375
02/04/2023 20:00,23.76198769,90.40307549,13.6,0.49,39.4,18,37.8,37.4,41.5,3.4,99.2,54,Moderate,Safe,1.046417804
02/04/2023 21:00,23.86951518,90.36094836,7.6,0.19,21.3,2.6,43.8,17,83.6,1.4,189.9,32,Good,Safe,1.019132265
02/04/2023 22:00,23.81545837,90.39532925,5.8,0.4,17.4,28.9,63.4,32.9,29.6,5.3,116.5,24,Good,Safe,0.985194557
02/04/2023 23:00,23.84054346,90.38657601,32.3,2.85,36.4,5.4,38.2,23.3,53.4,0.9,284.6,94,Moderate,Safe,1.04697848
02/05/2023 00:00,23.79395212,90.38203065,5,1.43,51.5,25.2,136.8,24.6,59.8,5.1,320.9,21,Good,Safe,0.920987783
02/05/2023 01:00,23.86089575,90.39631741,39.1,2.52,205,30,55.5,30.4,52.3,4.4,267.3,110,Unhealthy for Sensitive Groups,Harmful,0.995525971
02/05/2023 02:00,23.82512212,90.41405722,6.1,0.86,19.7,13.1,95.1,16,53.7,2.8,63.2,26,Good,Safe,1.001524921
02/05/2023 03:00,23.87811062,90.40367514,25.9,0.98,49.8,6,51,28.1,95,1.6,99,80,Moderate,Safe,0.992655875
02/05/2023 04:00,23.77000763,90.37818827,49.8,3.81,212.8,7.5,267.8,26.3,48,4.3,331,136,Unhealthy for Sensitive Groups,Harmful,1.041542468
02/05/2023 05:00,23.8694454,90.42235621,18.5,3.52,45.6,21.8,169.3,28.9,95,0.4,157.4,65,Moderate,Safe,0.958268196
02/05/2023 06:00,23.85771493,90.44887443,113.7,2.29,100.1,5.9,60.9,27.3,73.7,1.4,338.8,181,Unhealthy,Harmful,0.994080888
02/05/2023 07:00,23.77397205,90.44659945,152.1,1.63,99.8,7.3,90.3,44.6,66.8,2.6,141.3,203,Very Unhealthy,Harmful,1.12544305
02/05/2023 08:00,23.87514128,90.44966317,28.1,2.33,60,17.9,32.9,19.9,74.5,2.8,342.6,85,Moderate,Safe,1.035967516
02/05/2023 09:00,23.81857968,90.39872545,32.3,1.32,65.7,8,42.7,20.8,95,1.4,333.3,93,Moderate,Safe,1.049533151
02/05/2023 10:00,23.77438339,90.35433466,36.3,1.02,54.3,34.2,46.1,20,45.1,1.4,237.8,103,Unhealthy for Sensitive Groups,Harmful,0.994512679
02/05/2023 11:00,23.75512749,90.42284779,26.6,1.04,116.2,5,63.9,20.6,42.6,3.9,3.2,82,Moderate,Safe,1.069171049
02/05/2023 12:00,23.71753521,90.41636064,24.8,2.89,115.7,1.2,19.8,19.9,49.9,1.2,144.1,78,Moderate,Safe,0.920927378
02/05/2023 13:00,23.7184969,90.44670016,9.7,0.57,40.7,6.7,27.2,34.5,65.6,2,328,40,Good,Safe,1.056242975
02/05/2023 14:00,23.85685107,90.38709877,5.5,3.81,29.6,12.9,78.3,36.4,30.5,0.9,318.6,23,Good,Safe,0.987817777
02/05/2023 15:00,23.77709812,90.44941201,4.3,1.26,22.3,25,54.8,20.4,65.4,2.7,67.5,18,Good,Safe,0.966137784
02/05/2023 16:00,23.80465505,90.35656801,79.8,0.57,29.2,8.9,19.9,18.3,95,2.2,143.7,164,Unhealthy,Harmful,0.962599899
02/05/2023 17:00,23.86695982,90.38589751,15.6,1,33.1,9.8,51.1,28.8,68,0.4,300.8,58,Moderate,Safe,0.99602077
02/05/2023 18:00,23.83094543,90.42401475,9.6,0.81,16.5,13,17.4,20.6,59.1,0.8,208,40,Good,Safe,1.048924565
02/05/2023 19:00,23.88845798,90.41152206,29.1,0.79,38.4,45.5,27.5,30.1,52.6,6.1,305,87,Moderate,Safe,0.938823384
02/05/2023 20:00,23.80465084,90.37057924,6.7,0.94,14.4,15.5,21.6,26.6,83,1.5,297.6,28,Good,Safe,1.074845559
02/05/2023 21:00,23.72222642,90.38572494,20.6,0.92,43.5,8.7,27.6,12.9,48.5,3.4,326.7,69,Moderate,Safe,0.949728087
02/05/2023 22:00,23.7694382,90.36622591,20,1.05,48.3,46.1,148.8,37.4,95,1.1,42.2,68,Moderate,Safe,0.982350111
02/05/2023 23:00,23.72754161,90.44944985,24.7,1.25,31.1,11.1,66.1,39.4,95,6.7,52.3,78,Moderate,Safe,0.97217511
02/06/2023 00:00,23.84950868,90.4014387,16.8,2.23,58.5,3.2,59.9,20.1,70.1,0.5,29.8,61,Moderate,Safe,1.002163606
02/06/2023 01:00,23.7932665,90.43672487,8.4,1.04,64.2,4.6,52.4,21.9,64.8,5.7,336.7,35,Good,Safe,0.967430808
02/06/2023 02:00,23.71147426,90.38939019,,,,,,27.3,85.6,2.8,171.1,46,Good,Safe,0.970976577
02/06/2023 03:00,23.70330922,90.37440947,12.6,1.65,84.8,3.5,57.7,27.7,86.9,4.2,23.2,52,Moderate,Safe,0.939251531
02/06/2023 04:00,23.711097,90.39879457,24.7,2.18,40.5,18,89.9,30.3,48.9,6.2,115.8,78,Moderate,Safe,1.00654813
02/06/2023 05:00,23.83444193,90.42694367,7.4,1.4,85,5.8,93.3,41.1,54.5,3.2,126.5,31,Good,Safe,0.933080602
02/06/2023 06:00,23.74021027,90.4410099,8.7,0.73,74.2,30.2,52,23.6,38.6,7.9,291.4,36,Good,Safe,0.985246768
02/06/2023 07:00,23.85553651,90.36928896,29.8,0.75,64.5,13.7,50,18.6,73.2,6.1,264.8,88,Moderate,Safe,0.950050621
02/06/2023 08:00,23.80261015,90.3627914,21.1,1.51,48.5,3.7,47.6,14,78.3,4.1,248.2,70,Moderate,Safe,0.946231824
02/06/2023 09:00,23.81612658,90.36611037,25.9,3.24,148,24.6,31.6,19.2,38,5.5,7.9,80,Moderate,Safe,0.962593607
02/06/2023 10:00,23.73392694,90.38034421,22.2,1.41,66.6,34.8,39.9,24.7,55.9,2.6,327.9,72,Moderate,Safe,0.956952553
02/06/2023 11:00,23.87553655,90.40987233,161.1,0.98,284.8,4.8,43.2,39.4,38.1,1.2,77.6,212,Very Unhealthy,Harmful,1.022029388
02/06/2023 12:00,23.79429233,90.423765,14.4,0.86,44.9,6.1,9.6,20.9,47,11.1,226.5,56,Moderate,Safe,0.972122104
02/06/2023 13:00,23.78245178,90.38646879,12.5,0.94,72.8,20.2,49.5,26.8,76,2.8,22.3,52,Moderate,Safe,1.065654739
02/06/2023 14:00,23.85907156,90.44189834,15,0.86,27.2,19.2,13.1,24.9,50.3,3.3,29.3,57,Moderate,Safe,0.96580387
02/06/2023 15:00,23.70650314,90.39604366,29,0.51,19.7,51.1,15.8,34.5,59,0.8,3.4,86,Moderate,Safe,0.990946572
02/06/2023 16:00,23.80362183,90.39883641,12.3,1.07,24,21.8,56.9,45.2,32.5,6.4,203.7,51,Moderate,Safe,0.972959131
02/06/2023 17:00,23.84404353,90.43863208,19.3,1.59,31.6,68.3,18.5,20.8,68.7,3.2,226.6,66,Moderate,Safe,0.993859282
02/06/2023 18:00,23.85907625,90.35624567,15,0.56,14.5,12.2,11.1,21.1,64.1,3.8,18.2,57,Moderate,Safe,0.998700062
02/06/2023 19:00,23.73111112,90.4108704,8.6,0.81,25.5,15.7,76.6,33.4,50.4,4.2,104.6,36,Good,Safe,0.997487973
02/06/2023 20:00,23.77809566,90.40602091,14.1,0.77,26.6,7.9,31.7,30.5,61.2,1.5,306.5,55,Moderate,Safe,1.031839399
02/06/2023 21:00,23.76417099,90.39009834,52.1,0.6,20.8,8.1,90.1,39.8,68.6,6.3,36.5,142,Unhealthy for Sensitive Groups,Harmful,1.002898035
02/06/2023 22:00,23.89842197,90.39318702,16,0.64,32.3,11.8,32.7,29.7,48.7,3.5,78,59,Moderate,Safe,1.012263031
02/06/2023 23:00,23.84702572,90.41890125,7,1.21,21.6,7.1,30.5,22.1,35.5,0.4,152.8,29,Good,Safe,1.059560058
02/07/2023 00:00,23.78510149,90.4069061,14,0.64,55.2,2.1,49.4,29.7,95,5.5,303.2,55,Moderate,Safe,0.984992135
02/07/2023 01:00,23.74299523,90.41554972,3.7,1.14,119.4,8.6,40.9,33.9,52.3,2.5,91.7,16,Good,Safe,1.064078225
02/07/2023 02:00,23.73478143,90.39401804,26,0.74,74.5,25.2,132.3,31.6,63.1,1.6,359,80,Moderate,Safe,1.008182623
02/07/2023 03:00,23.89896782,90.39025288,91.6,0.73,105.6,14.6,129.5,29.1,85.2,0.6,127.9,170,Unhealthy,Harmful,0.865724098
02/07/2023 04:00,23.816662,90.40192428,7.9,1.96,156.8,14.3,152.2,33.5,95,2,139.1,33,Good,Safe,1.009547372
02/07/2023 05:00,23.84487695,90.39259131,36.6,0.8,119.6,7,69.2,34.4,40.1,1.8,44,104,Unhealthy for Sensitive Groups,Harmful,1.070533955
02/07/2023 06:00,23.73145268,90.43452192,60.7,1.16,99.5,16.4,167.5,36.1,74,5.9,244.9,154,Unhealthy,Harmful,1.029763484
02/07/2023 07:00,23.84973304,90.43722063,57.6,3.04,164,40.8,54.3,30.2,50.8,1.7,87.6,152,Unhealthy,Harmful,0.994207613
02/07/2023 08:00,23.74787208,90.35738617,75.7,0.76,104.5,30.8,79.6,23.7,54.2,0.7,226.4,161,Unhealthy,Harmful,0.972951107
02/07/2023 09:00,23.85236844,90.35590967,5.2,3.77,71.7,12.3,43.6,26.2,50.6,3.9,80.3,22,Good,Safe,1.081653199
02/07/2023 10:00,23.88284297,90.37888664,37.7,1.01,80.6,6.8,149.6,34.7,42.5,6.1,139.6,106,Unhealthy for Sensitive Groups,Harmful,1.004150229
02/07/2023 11:00,23.7775559,90.35861263,,,,,,18.5,64.2,2.1,308.4,26,Good,Safe,0.941276849
02/07/2023 12:00,23.88067695,90.40398331,7.5,0.9,41.7,24.2,26.2,27.9,35.5,9,266,31,Good,Safe,1.005971657
02/07/2023 13:00,23.79284659,90.35212632,28.1,1.2,36.9,5.2,30,21.9,83.9,5.5,55.7,85,Moderate,Safe,0.957416483
02/07/2023 14:00,23.86176578,90.42849191,17.2,2.99,25.6,3.9,52.8,25.2,66.1,6.5,218.8,62,Moderate,Safe,0.882552722
02/07/2023 15:00,23.79087952,90.41490296,24.4,2.53,13,3.8,24.5,35.2,73.4,3.8,226.3,77,Moderate,Safe,1.000578842
02/07/2023 16:00,23.72875814,90.37117897,4.9,1.47,25,8.5,10.9,26.5,55.7,3.5,32.6,20,Good,Safe,1.002792791
02/07/2023 17:00,23.83372909,90.3829531,30.5,3.5,50.1,21,18.5,25.4,57.7,1.6,167.7,90,Moderate,Safe,0.98276619
02/07/2023 18:00,23.76515545,90.38055977,13.4,0.34,6.2,21.7,21.3,14.1,70.8,7.7,93.8,54,Moderate,Safe,0.983067183
02/07/2023 19:00,23.71514035,90.44225865,24,1.44,10.2,16.5,82,31,41.7,6.8,168.2,76,Moderate,Safe,1.006828813
02/07/2023 20:00,23.83032784,90.43870494,4.6,1.54,62.5,10.8,63.5,30.2,57.8,7.8,279.7,19,Good,Safe,0.966158921
02/07/2023 21:00,23.81579971,90.4064331,36.5,1.56,16.2,60.4,57,42.3,47.8,2.6,57,103,Unhealthy for Sensitive Groups,Harmful,0.943952329
02/07/2023 22:00,23.88602226,90.38640176,10.8,0.44,60.8,12.6,73.8,22.5,47.2,2.1,44.4,45,Good,Safe,0.935363887
