latitude,longitude,pm25_ugm3,co_ppm,no2_ppb,so2_ppb,o3_ppb,temperature_c,relative_humidity,wind_speed_ms,wind_direction_deg,calibration_factor,pm25_ugm3_lag1,pm25_ugm3_lag3,pm25_ugm3_lag6,pm25_ugm3_lag24,co_ppm_lag1,co_ppm_lag3,co_ppm_lag6,co_ppm_lag24,no2_ppb_lag1,no2_ppb_lag3,no2_ppb_lag6,no2_ppb_lag24,so2_ppb_lag1,so2_ppb_lag3,so2_ppb_lag6,so2_ppb_lag24,o3_ppb_lag1,o3_ppb_lag3,o3_ppb_lag6,o3_ppb_lag24,temperature_c_lag1,temperature_c_lag3,temperature_c_lag6,temperature_c_lag24,relative_humidity_lag1,relative_humidity_lag3,relative_humidity_lag6,relative_humidity_lag24,wind_speed_ms_lag1,wind_speed_ms_lag3,wind_speed_ms_lag6,wind_speed_ms_lag24,wind_direction_deg_lag1,wind_direction_deg_lag3,wind_direction_deg_lag6,wind_direction_deg_lag24,pm25_ugm3_rollmean_3,pm25_ugm3_rollmean_6,pm25_ugm3_rollmean_24,co_ppm_rollmean_3,co_ppm_rollmean_6,co_ppm_rollmean_24,no2_ppb_rollmean_3,no2_ppb_rollmean_6,no2_ppb_rollmean_24,so2_ppb_rollmean_3,so2_ppb_rollmean_6,so2_ppb_rollmean_24,o3_ppb_rollmean_3,o3_ppb_rollmean_6,o3_ppb_rollmean_24,temperature_c_rollmean_3,temperature_c_rollmean_6,temperature_c_rollmean_24,relative_humidity_rollmean_3,relative_humidity_rollmean_6,relative_humidity_rollmean_24,wind_speed_ms_rollmean_3,wind_speed_ms_rollmean_6,wind_speed_ms_rollmean_24,wind_direction_deg_rollmean_3,wind_direction_deg_rollmean_6,wind_direction_deg_rollmean_24,temperature_c_x_relative_humidity,pm25_ugm3_lag1,pm25_ugm3_lag3,pm25_ugm3_lag6,pm25_ugm3_lag24,co_ppm_lag1,co_ppm_lag3,co_ppm_lag6,co_ppm_lag24,no2_ppb_lag1,no2_ppb_lag3,no2_ppb_lag6,no2_ppb_lag24,so2_ppb_lag1,so2_ppb_lag3,so2_ppb_lag6,so2_ppb_lag24,o3_ppb_lag1,o3_ppb_lag3,o3_ppb_lag6,o3_ppb_lag24,temperature_c_lag1,temperature_c_lag3,temperature_c_lag6,temperature_c_lag24,relative_humidity_lag1,relative_humidity_lag3,relative_humidity_lag6,relative_humidity_lag24,wind_speed_ms_lag1,wind_speed_ms_lag3,wind_speed_ms_lag6,wind_speed_ms_lag24,wind_direction_deg_lag1,wind_direction_deg_lag3,wind_direction_deg_lag6,wind_direction_deg_lag24,pm25_ugm3_rollmean_3,pm25_ugm3_rollmean_6,pm25_ugm3_rollmean_24,co_ppm_rollmean_3,co_ppm_rollmean_6,co_ppm_rollmean_24,no2_ppb_rollmean_3,no2_ppb_rollmean_6,no2_ppb_rollmean_24,so2_ppb_rollmean_3,so2_ppb_rollmean_6,so2_ppb_rollmean_24,o3_ppb_rollmean_3,o3_ppb_rollmean_6,o3_ppb_rollmean_24,temperature_c_rollmean_3,temperature_c_rollmean_6,temperature_c_rollmean_24,relative_humidity_rollmean_3,relative_humidity_rollmean_6,relative_humidity_rollmean_24,wind_speed_ms_rollmean_3,wind_speed_ms_rollmean_6,wind_speed_ms_rollmean_24,wind_direction_deg_rollmean_3,wind_direction_deg_rollmean_6,wind_direction_deg_rollmean_24,temperature_c_x_relative_humidity
23.78614234,90.41271219,46.2,1.06,88.8,23.5,46.7,22.3,69.6,4.4,43.1,1.041795243,96.9,62.5,12.2,5.5,0.43,0.28,6.3,0.63,187.4,33.4,11.6,92.1,3.3,9.1,68.5,6.2,93.4,79.8,84.8,47.0,21.6,23.1,27.4,25.7,53.2,69.7,79.8,47.1,3.0,0.6,3.1,4.1,19.2,192.4,68.1,324.4,79.8,45.61666666666667,26.04090909090909,0.4633333333333334,1.5499999999999998,1.6886363636363635,108.53333333333335,74.55,54.99545454545455,8.4,26.21666666666667,25.1,79.26666666666667,82.53333333333333,57.345454545454544,19.466666666666665,22.983333333333334,23.595833333333335,57.83333333333334,60.349999999999994,63.912499999999994,1.5666666666666684,3.3000000000000003,2.8208333333333333,86.7,112.11666666666667,152.63333333333333,1552.08,96.9,62.5,12.2,5.5,0.43,0.28,6.3,0.63,187.4,33.4,11.6,92.1,3.3,9.1,68.5,6.2,93.4,79.8,84.8,47.0,21.6,23.1,27.4,25.7,53.2,69.7,79.8,47.1,3.0,0.6,3.1,4.1,19.2,192.4,68.1,324.4,79.8,45.61666666666667,26.04090909090909,0.4633333333333334,1.5499999999999998,1.6886363636363635,108.53333333333335,74.55,54.99545454545455,8.4,26.21666666666667,25.1,79.26666666666667,82.53333333333333,57.345454545454544,19.466666666666665,22.983333333333334,23.595833333333335,57.83333333333334,60.349999999999994,63.912499999999994,1.5666666666666684,3.3000000000000003,2.8208333333333333,86.7,112.11666666666667,152.63333333333333,1552.08
23.85854061,90.38738141,37.5,1.3,40.1,2.1,44.6,18.6,42.3,1.4,169.7,0.99666298,46.2,80.0,11.8,26.4,1.06,0.68,0.62,0.74,88.8,104.8,80.2,64.6,23.5,12.8,43.0,12.7,46.7,64.6,49.3,51.1,22.3,13.7,27.1,9.1,69.6,50.6,42.1,38.3,4.4,1.1,3.6,1.9,43.1,48.5,21.5,252.5,74.36666666666666,51.28333333333334,27.89090909090909,0.7233333333333333,0.6766666666666664,1.708181818181818,127.0,87.41666666666667,54.845454545454544,13.200000000000001,18.716666666666665,25.88636363636364,68.23333333333335,76.18333333333332,57.33181818181818,19.2,22.133333333333336,23.454166666666666,57.80000000000001,58.65,64.85000000000001,2.8333333333333357,3.516666666666666,2.8333333333333335,36.93333333333333,107.95,140.9125,786.78,46.2,80.0,11.8,26.4,1.06,0.68,0.62,0.74,88.8,104.8,80.2,64.6,23.5,12.8,43.0,12.7,46.7,64.6,49.3,51.1,22.3,13.7,27.1,9.1,69.6,50.6,42.1,38.3,4.4,1.1,3.6,1.9,43.1,48.5,21.5,252.5,74.36666666666666,51.28333333333334,27.89090909090909,0.7233333333333333,0.6766666666666664,1.708181818181818,127.0,87.41666666666667,54.845454545454544,13.200000000000001,18.716666666666665,25.88636363636364,68.23333333333335,76.18333333333332,57.33181818181818,19.2,22.133333333333336,23.454166666666666,57.80000000000001,58.65,64.85000000000001,2.8333333333333357,3.516666666666666,2.8333333333333335,36.93333333333333,107.95,140.9125,786.78
23.73596831,90.3818112,6.6,1.66,50.8,10.7,56.8,23.7,72.0,2.9,240.6,0.953123714,37.5,96.9,10.3,42.2,1.3,0.43,0.99,0.83,40.1,187.4,29.9,130.1,2.1,3.3,20.6,7.3,44.6,93.4,123.3,111.9,18.6,21.6,25.0,23.2,42.3,53.2,66.7,91.7,1.4,3.0,8.4,0.9,169.7,19.2,323.0,212.2,60.199999999999996,55.56666666666666,28.395454545454548,0.93,0.7899999999999999,1.7336363636363636,105.43333333333334,80.73333333333333,53.73181818181818,9.633333333333333,11.9,25.404545454545453,61.566666666666684,75.39999999999999,57.03636363636363,20.833333333333332,20.716666666666665,23.849999999999998,55.03333333333334,58.68333333333333,65.01666666666667,2.9333333333333353,3.1500000000000004,2.8125000000000004,77.33333333333333,132.65,137.4625,1706.3999999999999,37.5,96.9,10.3,42.2,1.3,0.43,0.99,0.83,40.1,187.4,29.9,130.1,2.1,3.3,20.6,7.3,44.6,93.4,123.3,111.9,18.6,21.6,25.0,23.2,42.3,53.2,66.7,91.7,1.4,3.0,8.4,0.9,169.7,19.2,323.0,212.2,60.199999999999996,55.56666666666666,28.395454545454548,0.93,0.7899999999999999,1.7336363636363636,105.43333333333334,80.73333333333333,53.73181818181818,9.633333333333333,11.9,25.404545454545453,61.566666666666684,75.39999999999999,57.03636363636363,20.833333333333332,20.716666666666665,23.849999999999998,55.03333333333334,58.68333333333333,65.01666666666667,2.9333333333333353,3.1500000000000004,2.8125000000000004,77.33333333333333,132.65,137.4625,1706.3999999999999
23.86152477,90.40897085,18.2,1.13,54.9,35.7,36.2,28.2,47.1,3.2,230.9,0.970309709,6.6,46.2,62.5,31.6,1.66,1.06,0.28,1.83,50.8,88.8,33.4,47.1,10.7,23.5,9.1,10.3,56.8,46.7,79.8,122.3,23.7,22.3,23.1,27.9,72.0,69.6,69.7,95.0,2.9,4.4,0.6,5.5,240.6,43.1,192.4,101.1,30.099999999999994,54.949999999999996,26.777272727272727,1.34,0.9016666666666665,1.7713636363636363,59.9,84.21666666666667,50.12727272727273,12.1,10.25,25.559090909090912,49.366666666666674,64.31666666666668,54.53181818181818,21.53333333333333,20.5,23.870833333333337,61.300000000000004,59.56666666666666,64.19583333333334,2.900000000000002,2.233333333333333,2.8958333333333335,151.13333333333333,118.91666666666667,138.64583333333334,1328.22,6.6,46.2,62.5,31.6,1.66,1.06,0.28,1.83,50.8,88.8,33.4,47.1,10.7,23.5,9.1,10.3,56.8,46.7,79.8,122.3,23.7,22.3,23.1,27.9,72.0,69.6,69.7,95.0,2.9,4.4,0.6,5.5,240.6,43.1,192.4,101.1,30.099999999999994,54.949999999999996,26.777272727272727,1.34,0.9016666666666665,1.7713636363636363,59.9,84.21666666666667,50.12727272727273,12.1,10.25,25.559090909090912,49.366666666666674,64.31666666666668,54.53181818181818,21.53333333333333,20.5,23.870833333333337,61.300000000000004,59.56666666666666,64.19583333333334,2.900000000000002,2.233333333333333,2.8958333333333335,151.13333333333333,118.91666666666667,138.64583333333334,1328.22
23.79505066,90.41254407,122.5,1.62,61.8,22.9,91.3,40.1,86.3,7.4,52.0,0.965625688,18.2,37.5,80.0,16.8,1.13,1.3,0.68,4.11,54.9,40.1,104.8,156.9,35.7,2.1,12.8,53.7,36.2,44.6,64.6,49.6,28.2,18.6,13.7,36.8,47.1,42.3,50.6,71.4,3.2,1.4,1.1,0.9,230.9,169.7,48.5,132.1,20.766666666666662,47.56666666666666,26.168181818181814,1.3633333333333333,1.0433333333333332,1.7395454545454547,48.6,87.8,50.48181818181818,16.166666666666668,14.683333333333332,26.713636363636365,45.866666666666674,57.050000000000004,50.618181818181824,23.5,21.349999999999998,23.88333333333333,53.800000000000004,55.800000000000004,62.199999999999996,2.5000000000000018,2.6666666666666665,2.8000000000000003,213.73333333333335,125.33333333333333,144.05416666666665,3460.63,18.2,37.5,80.0,16.8,1.13,1.3,0.68,4.11,54.9,40.1,104.8,156.9,35.7,2.1,12.8,53.7,36.2,44.6,64.6,49.6,28.2,18.6,13.7,36.8,47.1,42.3,50.6,71.4,3.2,1.4,1.1,0.9,230.9,169.7,48.5,132.1,20.766666666666662,47.56666666666666,26.168181818181814,1.3633333333333333,1.0433333333333332,1.7395454545454547,48.6,87.8,50.48181818181818,16.166666666666668,14.683333333333332,26.713636363636365,45.866666666666674,57.050000000000004,50.618181818181824,23.5,21.349999999999998,23.88333333333333,53.800000000000004,55.800000000000004,62.199999999999996,2.5000000000000018,2.6666666666666665,2.8000000000000003,213.73333333333335,125.33333333333333,144.05416666666665,3460.63
23.75231324,90.38129868,15.2,1.39,41.3,3.3,32.7,26.4,95.0,0.7,228.1,1.016311721,122.5,6.6,96.9,5.8,1.62,1.66,0.43,0.85,61.8,50.8,187.4,33.3,22.9,10.7,3.3,27.1,91.3,56.8,93.4,22.9,40.1,23.7,21.6,20.9,86.3,72.0,53.2,89.4,7.4,2.9,3.0,2.7,52.0,240.6,19.2,32.4,49.099999999999994,54.65,30.972727272727273,1.47,1.2,1.6263636363636365,55.833333333333336,80.63333333333334,46.15909090909091,23.099999999999998,16.366666666666667,25.313636363636363,61.433333333333344,61.5,52.51363636363636,30.666666666666668,25.75,24.020833333333332,68.46666666666668,61.75,62.820833333333326,4.500000000000002,3.7166666666666663,3.0708333333333333,174.5,125.91666666666667,140.71666666666667,2508.0,122.5,6.6,96.9,5.8,1.62,1.66,0.43,0.85,61.8,50.8,187.4,33.3,22.9,10.7,3.3,27.1,91.3,56.8,93.4,22.9,40.1,23.7,21.6,20.9,86.3,72.0,53.2,89.4,7.4,2.9,3.0,2.7,52.0,240.6,19.2,32.4,49.099999999999994,54.65,30.972727272727273,1.47,1.2,1.6263636363636365,55.833333333333336,80.63333333333334,46.15909090909091,23.099999999999998,16.366666666666667,25.313636363636363,61.433333333333344,61.5,52.51363636363636,30.666666666666668,25.75,24.020833333333332,68.46666666666668,61.75,62.820833333333326,4.500000000000002,3.7166666666666663,3.0708333333333333,174.5,125.91666666666667,140.71666666666667,2508.0
23.7927345,90.41486003,54.0,0.62,59.9,4.1,92.9,27.1,47.8,3.6,145.8,1.015787715,15.2,18.2,46.2,,1.39,1.13,1.06,,41.3,54.9,88.8,,3.3,35.7,23.5,,32.7,36.2,46.7,,26.4,28.2,22.3,18.5,95.0,47.1,69.6,67.7,0.7,3.2,4.4,4.1,228.1,230.9,43.1,283.0,51.96666666666666,41.03333333333333,31.4,1.38,1.3599999999999997,1.6509090909090909,52.666666666666664,56.28333333333333,46.52272727272727,20.633333333333333,16.366666666666667,24.231818181818184,53.40000000000001,51.38333333333333,52.95909090909092,31.566666666666674,26.55,24.25,76.13333333333334,68.71666666666665,63.05416666666667,3.766666666666668,3.3333333333333326,2.9875000000000003,170.33333333333334,160.73333333333332,148.8708333333333,1295.3799999999999,15.2,18.2,46.2,,1.39,1.13,1.06,,41.3,54.9,88.8,,3.3,35.7,23.5,,32.7,36.2,46.7,,26.4,28.2,22.3,18.5,95.0,47.1,69.6,67.7,0.7,3.2,4.4,4.1,228.1,230.9,43.1,283.0,51.96666666666666,41.03333333333333,31.4,1.38,1.3599999999999997,1.6509090909090909,52.666666666666664,56.28333333333333,46.52272727272727,20.633333333333333,16.366666666666667,24.231818181818184,53.40000000000001,51.38333333333333,52.95909090909092,31.566666666666674,26.55,24.25,76.13333333333334,68.71666666666665,63.05416666666667,3.766666666666668,3.3333333333333326,2.9875000000000003,170.33333333333334,160.73333333333332,148.8708333333333,1295.3799999999999
23.85773749,90.43433369,16.0,0.44,51.2,9.5,28.8,24.4,75.7,4.5,167.3,1.000614345,54.0,122.5,37.5,28.0,0.62,1.62,1.3,5.86,59.9,61.8,40.1,21.7,4.1,22.9,2.1,50.6,92.9,91.3,44.6,23.0,27.1,40.1,18.6,21.0,47.8,86.3,42.3,63.1,3.6,7.4,1.4,1.8,145.8,52.0,169.7,116.6,63.9,42.333333333333336,32.38260869565217,1.21,1.2866666666666664,1.606086956521739,54.333333333333336,51.46666666666666,47.10434782608696,10.1,13.133333333333335,23.356521739130436,72.30000000000001,59.083333333333336,54.69565217391305,31.200000000000003,27.349999999999998,24.608333333333334,76.36666666666667,65.08333333333333,62.225,3.900000000000002,3.1999999999999997,2.966666666666667,141.96666666666667,177.85,143.15416666666667,1847.08,54.0,122.5,37.5,28.0,0.62,1.62,1.3,5.86,59.9,61.8,40.1,21.7,4.1,22.9,2.1,50.6,92.9,91.3,44.6,23.0,27.1,40.1,18.6,21.0,47.8,86.3,42.3,63.1,3.6,7.4,1.4,1.8,145.8,52.0,169.7,116.6,63.9,42.333333333333336,32.38260869565217,1.21,1.2866666666666664,1.606086956521739,54.333333333333336,51.46666666666666,47.10434782608696,10.1,13.133333333333335,23.356521739130436,72.30000000000001,59.083333333333336,54.69565217391305,31.200000000000003,27.349999999999998,24.608333333333334,76.36666666666667,65.08333333333333,62.225,3.900000000000002,3.1999999999999997,2.966666666666667,141.96666666666667,177.85,143.15416666666667,1847.08
23.83148036,90.36132106,1.8,1.98,26.0,12.4,22.3,9.6,50.5,3.8,288.5,1.047071703,16.0,15.2,6.6,8.3,0.44,1.39,1.66,1.13,51.2,41.3,50.8,35.4,9.5,3.3,10.7,10.2,28.8,32.7,56.8,28.3,24.4,26.4,23.7,32.3,75.7,95.0,72.0,58.3,4.5,0.7,2.9,4.1,167.3,228.1,240.6,240.4,28.399999999999995,38.75,31.86086956521739,0.8166666666666665,1.1433333333333333,1.3704347826086956,50.800000000000004,53.31666666666667,48.38695652173912,5.633333333333333,14.366666666666665,21.569565217391304,51.466666666666676,56.449999999999996,54.94782608695653,25.96666666666667,28.316666666666666,24.75,72.83333333333333,70.64999999999999,62.75,2.933333333333335,3.7166666666666663,3.079166666666667,180.4,177.45000000000002,145.26666666666665,484.79999999999995,16.0,15.2,6.6,8.3,0.44,1.39,1.66,1.13,51.2,41.3,50.8,35.4,9.5,3.3,10.7,10.2,28.8,32.7,56.8,28.3,24.4,26.4,23.7,32.3,75.7,95.0,72.0,58.3,4.5,0.7,2.9,4.1,167.3,228.1,240.6,240.4,28.399999999999995,38.75,31.86086956521739,0.8166666666666665,1.1433333333333333,1.3704347826086956,50.800000000000004,53.31666666666667,48.38695652173912,5.633333333333333,14.366666666666665,21.569565217391304,51.466666666666676,56.449999999999996,54.94782608695653,25.96666666666667,28.316666666666666,24.75,72.83333333333333,70.64999999999999,62.75,2.933333333333335,3.7166666666666663,3.079166666666667,180.4,177.45000000000002,145.26666666666665,484.79999999999995
23.72739354,90.44389294,20.7,4.21,38.2,23.2,19.8,24.8,85.8,6.0,119.7,0.986337932,1.8,54.0,18.2,16.9,1.98,0.62,1.13,1.26,26.0,59.9,54.9,11.2,12.4,4.1,35.7,12.7,22.3,92.9,36.2,15.9,9.6,27.1,28.2,27.6,50.5,47.8,47.1,58.8,3.8,3.6,3.2,6.9,288.5,145.8,230.9,128.7,23.933333333333326,37.949999999999996,31.578260869565216,1.0133333333333334,1.1966666666666665,1.4073913043478259,45.699999999999996,49.18333333333334,47.97826086956522,8.666666666666666,14.65,21.66521739130435,48.00000000000001,50.699999999999996,54.68695652173913,20.366666666666667,25.966666666666665,23.804166666666664,58.0,67.06666666666666,62.42499999999999,3.9666666666666686,3.8666666666666667,3.066666666666667,200.53333333333333,185.4333333333333,147.27083333333334,2127.84,1.8,54.0,18.2,16.9,1.98,0.62,1.13,1.26,26.0,59.9,54.9,11.2,12.4,4.1,35.7,12.7,22.3,92.9,36.2,15.9,9.6,27.1,28.2,27.6,50.5,47.8,47.1,58.8,3.8,3.6,3.2,6.9,288.5,145.8,230.9,128.7,23.933333333333326,37.949999999999996,31.578260869565216,1.0133333333333334,1.1966666666666665,1.4073913043478259,45.699999999999996,49.18333333333334,47.97826086956522,8.666666666666666,14.65,21.66521739130435,48.00000000000001,50.699999999999996,54.68695652173913,20.366666666666667,25.966666666666665,23.804166666666664,58.0,67.06666666666666,62.42499999999999,3.9666666666666686,3.8666666666666667,3.066666666666667,200.53333333333333,185.4333333333333,147.27083333333334,2127.84
23.83829498,90.35673275,30.1,8.76,14.9,20.9,27.7,25.5,39.7,0.9,52.9,1.023809603,20.7,16.0,122.5,34.3,4.21,0.44,1.62,0.83,38.2,51.2,61.8,12.9,23.2,9.5,22.9,6.2,19.8,28.8,91.3,11.4,24.8,24.4,40.1,20.8,85.8,75.7,86.3,34.0,6.0,4.5,7.4,4.0,119.7,167.3,52.0,167.2,12.833333333333329,38.36666666666667,31.743478260869566,2.21,1.7099999999999997,1.5356521739130435,38.46666666666667,46.4,49.15217391304348,15.033333333333331,12.566666666666668,22.12173913043478,23.633333333333344,47.96666666666667,54.856521739130436,19.599999999999998,25.399999999999995,23.6875,70.66666666666667,73.51666666666667,63.550000000000004,4.766666666666668,4.333333333333333,3.029166666666667,191.83333333333337,166.9,146.89583333333334,1012.35,20.7,16.0,122.5,34.3,4.21,0.44,1.62,0.83,38.2,51.2,61.8,12.9,23.2,9.5,22.9,6.2,19.8,28.8,91.3,11.4,24.8,24.4,40.1,20.8,85.8,75.7,86.3,34.0,6.0,4.5,7.4,4.0,119.7,167.3,52.0,167.2,12.833333333333329,38.36666666666667,31.743478260869566,2.21,1.7099999999999997,1.5356521739130435,38.46666666666667,46.4,49.15217391304348,15.033333333333331,12.566666666666668,22.12173913043478,23.633333333333344,47.96666666666667,54.856521739130436,19.599999999999998,25.399999999999995,23.6875,70.66666666666667,73.51666666666667,63.550000000000004,4.766666666666668,4.333333333333333,3.029166666666667,191.83333333333337,166.9,146.89583333333334,1012.35
23.86661551,90.40243271,12.2,2.83,58.3,6.0,58.9,44.7,74.6,0.2,314.4,0.936979169,30.1,1.8,15.2,12.8,8.76,1.98,1.39,1.52,14.9,26.0,41.3,27.4,20.9,12.4,3.3,28.2,27.7,22.3,32.7,28.6,25.5,9.6,26.4,29.1,39.7,50.5,95.0,70.3,0.9,3.8,0.7,2.4,52.9,288.5,228.1,199.8,17.533333333333328,22.966666666666665,31.56086956521739,4.983333333333333,2.9,1.8804347826086956,26.36666666666667,38.583333333333336,49.23913043478261,18.833333333333332,12.233333333333334,22.76086956521739,23.26666666666668,37.36666666666667,55.56521739130435,19.966666666666665,22.96666666666667,23.88333333333333,58.66666666666668,65.75,63.787499999999994,3.566666666666668,3.2499999999999996,2.9000000000000004,153.70000000000002,167.05,142.13333333333335,3334.62,30.1,1.8,15.2,12.8,8.76,1.98,1.39,1.52,14.9,26.0,41.3,27.4,20.9,12.4,3.3,28.2,27.7,22.3,32.7,28.6,25.5,9.6,26.4,29.1,39.7,50.5,95.0,70.3,0.9,3.8,0.7,2.4,52.9,288.5,228.1,199.8,17.533333333333328,22.966666666666665,31.56086956521739,4.983333333333333,2.9,1.8804347826086956,26.36666666666667,38.583333333333336,49.23913043478261,18.833333333333332,12.233333333333334,22.76086956521739,23.26666666666668,37.36666666666667,55.56521739130435,19.966666666666665,22.96666666666667,23.88333333333333,58.66666666666668,65.75,63.787499999999994,3.566666666666668,3.2499999999999996,2.9000000000000004,153.70000000000002,167.05,142.13333333333335,3334.62
23.73013098,90.44027294,22.8,3.85,17.4,20.5,8.3,23.5,47.5,5.7,76.4,1.096888532,12.2,20.7,54.0,7.3,2.83,4.21,0.62,0.98,58.3,38.2,59.9,12.3,6.0,23.2,4.1,44.3,58.9,19.8,92.9,14.1,44.7,24.8,27.1,25.8,74.6,85.8,47.8,64.2,0.2,6.0,3.6,2.7,314.4,119.7,145.8,288.7,20.999999999999996,22.466666666666665,31.53478260869565,5.266666666666667,3.1399999999999992,1.937391304347826,37.13333333333333,41.416666666666664,50.582608695652176,16.7,12.683333333333332,21.795652173913044,35.466666666666676,41.73333333333333,56.88260869565217,31.666666666666668,26.016666666666666,24.53333333333333,66.7,62.349999999999994,63.96666666666667,2.3666666666666685,3.166666666666666,2.808333333333333,162.33333333333334,181.4333333333333,146.90833333333333,1116.25,12.2,20.7,54.0,7.3,2.83,4.21,0.62,0.98,58.3,38.2,59.9,12.3,6.0,23.2,4.1,44.3,58.9,19.8,92.9,14.1,44.7,24.8,27.1,25.8,74.6,85.8,47.8,64.2,0.2,6.0,3.6,2.7,314.4,119.7,145.8,288.7,20.999999999999996,22.466666666666665,31.53478260869565,5.266666666666667,3.1399999999999992,1.937391304347826,37.13333333333333,41.416666666666664,50.582608695652176,16.7,12.683333333333332,21.795652173913044,35.466666666666676,41.73333333333333,56.88260869565217,31.666666666666668,26.016666666666666,24.53333333333333,66.7,62.349999999999994,63.96666666666667,2.3666666666666685,3.166666666666666,2.808333333333333,162.33333333333334,181.4333333333333,146.90833333333333,1116.25
23.71232583,90.37557665,2.7,2.0,26.3,21.5,35.1,27.4,60.9,1.8,105.9,1.048753503,22.8,30.1,16.0,23.0,3.85,8.76,0.44,2.61,17.4,14.9,51.2,32.6,20.5,20.9,9.5,21.2,8.3,27.7,28.8,23.9,23.5,25.5,24.4,32.7,47.5,39.7,75.7,79.9,5.7,0.9,4.5,0.3,76.4,52.9,167.3,76.0,21.7,17.266666666666666,32.208695652173915,5.1466666666666665,3.6783333333333332,2.062173913043478,30.2,34.333333333333336,50.80434782608695,15.799999999999997,15.416666666666666,20.76086956521739,31.633333333333344,27.633333333333336,56.630434782608695,31.233333333333334,25.416666666666668,24.4375,53.93333333333334,62.300000000000004,63.270833333333336,2.2666666666666684,3.516666666666666,2.9333333333333336,147.9,169.86666666666667,138.0625,1668.6599999999999,22.8,30.1,16.0,23.0,3.85,8.76,0.44,2.61,17.4,14.9,51.2,32.6,20.5,20.9,9.5,21.2,8.3,27.7,28.8,23.9,23.5,25.5,24.4,32.7,47.5,39.7,75.7,79.9,5.7,0.9,4.5,0.3,76.4,52.9,167.3,76.0,21.7,17.266666666666666,32.208695652173915,5.1466666666666665,3.6783333333333332,2.062173913043478,30.2,34.333333333333336,50.80434782608695,15.799999999999997,15.416666666666666,20.76086956521739,31.633333333333344,27.633333333333336,56.630434782608695,31.233333333333334,25.416666666666668,24.4375,53.93333333333334,62.300000000000004,63.270833333333336,2.2666666666666684,3.516666666666666,2.9333333333333336,147.9,169.86666666666667,138.0625,1668.6599999999999
23.71133652,90.4196706,3.2,1.78,37.6,18.8,14.3,24.7,44.4,2.4,254.4,0.960604198,2.7,12.2,1.8,5.0,2.0,2.83,1.98,0.46,26.3,58.3,26.0,14.1,21.5,6.0,12.4,31.8,35.1,58.9,22.3,82.4,27.4,44.7,9.6,19.4,60.9,74.6,50.5,66.9,1.8,0.2,3.8,1.6,105.9,314.4,288.5,143.6,12.566666666666663,15.049999999999997,31.32608695652174,2.893333333333334,3.938333333333333,2.0356521739130433,33.99999999999999,30.183333333333334,50.5304347826087,16.0,17.416666666666668,20.773913043478263,34.10000000000001,28.683333333333337,57.11739130434783,31.866666666666664,25.916666666666668,24.216666666666665,61.0,59.833333333333336,62.479166666666664,2.566666666666668,3.0666666666666664,2.995833333333333,165.56666666666666,159.63333333333333,139.30833333333334,1096.6799999999998,2.7,12.2,1.8,5.0,2.0,2.83,1.98,0.46,26.3,58.3,26.0,14.1,21.5,6.0,12.4,31.8,35.1,58.9,22.3,82.4,27.4,44.7,9.6,19.4,60.9,74.6,50.5,66.9,1.8,0.2,3.8,1.6,105.9,314.4,288.5,143.6,12.566666666666663,15.049999999999997,31.32608695652174,2.893333333333334,3.938333333333333,2.0356521739130433,33.99999999999999,30.183333333333334,50.5304347826087,16.0,17.416666666666668,20.773913043478263,34.10000000000001,28.683333333333337,57.11739130434783,31.866666666666664,25.916666666666668,24.216666666666665,61.0,59.833333333333336,62.479166666666664,2.566666666666668,3.0666666666666664,2.995833333333333,165.56666666666666,159.63333333333333,139.30833333333334,1096.6799999999998
23.70445833,90.35419514,12.2,1.75,19.0,72.4,60.5,15.7,81.4,2.6,246.1,1.044642946,3.2,22.8,20.7,,1.78,3.85,4.21,,37.6,17.4,38.2,,18.8,20.5,23.2,,14.3,8.3,19.8,,24.7,23.5,24.8,22.4,44.4,47.5,85.8,61.7,2.4,5.7,6.0,0.3,254.4,76.4,119.7,46.8,9.566666666666663,15.283333333333331,31.247826086956525,2.543333333333334,3.905,2.09304347826087,27.100000000000005,32.11666666666667,51.55217391304348,20.266666666666666,18.483333333333334,20.208695652173912,19.233333333333345,27.349999999999998,54.15652173913043,25.2,28.433333333333334,24.4375,50.93333333333334,58.81666666666667,61.541666666666664,3.300000000000002,2.8333333333333326,3.029166666666667,145.5666666666667,153.95000000000002,143.925,1277.98,3.2,22.8,20.7,,1.78,3.85,4.21,,37.6,17.4,38.2,,18.8,20.5,23.2,,14.3,8.3,19.8,,24.7,23.5,24.8,22.4,44.4,47.5,85.8,61.7,2.4,5.7,6.0,0.3,254.4,76.4,119.7,46.8,9.566666666666663,15.283333333333331,31.247826086956525,2.543333333333334,3.905,2.09304347826087,27.100000000000005,32.11666666666667,51.55217391304348,20.266666666666666,18.483333333333334,20.208695652173912,19.233333333333345,27.349999999999998,54.15652173913043,25.2,28.433333333333334,24.4375,50.93333333333334,58.81666666666667,61.541666666666664,3.300000000000002,2.8333333333333326,3.029166666666667,145.5666666666667,153.95000000000002,143.925,1277.98
